codigo,disciplina,turma,horario,local,docente,departamento_id,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
01,FCE0397 - PROCESSO DE CUIDAR EM ENFERMAGEM,"CRIS RENATA GROU VOLPE (15h)
										
										
										MARINA MORATO STIVAL LIMA (15h)","3M34
											


		

											Terça-feira 10:00 às 11:50",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0397,PROCESSO DE CUIDAR EM ENFERMAGEM,( ( FCE0235 E FCE0224 E FCE0204 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Disciplina teórica que enfoca a identificação das necessidades de saúde individuais e coletivas. A coleta de dados sistematizada como forma de identificação dos problemas de saúde. Elaboração de plano de cuidados, nas dimensões biopsicosociais em todos níveis de atenção. As teorias de enfermagem e sua influência nos processo de cuidar. O processo de enfermagem em sua integralidade",Não informado
01,FCE0398 - MICROBIOLOGIA CLÍNICA,THAIS ALVES DA COSTA LAMOUNIER (45h),"5M1234
											


		

											Quinta-feira 08:00 às 11:50",,25,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,MICROBIOLOGIA CLÍNICA,( FCE0307 E FCE0367 ),-,"FCE0439 (MICROBIOLOGIA CLÍNICA TEÓRICA), FCE0440 (MICROBIOLOGIA CLÍNICA PRÁTICA)",Não,Sim,Não,Não,1,"Diagnóstico de doenças infecto-contagiosas causadas por bactérias e fungos. Execução, interpretação e emissão de laudos para o diagnóstico das infecções nos diversos materiais biológicos.",Não informado
02,FCE0398 - MICROBIOLOGIA CLÍNICA,THAIS ALVES DA COSTA LAMOUNIER (45h),"5M12  5T23
											


		

											Quinta-feira 08:00 às 09:50Quinta-feira 14:00 às 15:50",,25,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,MICROBIOLOGIA CLÍNICA,( FCE0307 E FCE0367 ),-,"FCE0439 (MICROBIOLOGIA CLÍNICA TEÓRICA), FCE0440 (MICROBIOLOGIA CLÍNICA PRÁTICA)",Não,Sim,Não,Não,1,"Diagnóstico de doenças infecto-contagiosas causadas por bactérias e fungos. Execução, interpretação e emissão de laudos para o diagnóstico das infecções nos diversos materiais biológicos.",Não informado
01,FCE0399 - ECONOMIA E GESTÃO FARMACÊUTICA,MAC-KEDSON MEDEIROS SALVIANO SANTOS (30h),"2T45
											


		

											Segunda-feira 16:00 às 17:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ECONOMIA E GESTÃO FARMACÊUTICA,( ( FCE0255 ) ),-,FAR0134 (ECONOMIA E GESTÃO DE EMPRESAS FARMACÊUTICAS),Não,Sim,Não,Não,1,"Introdução à Administração, Economia e Marketing Farmacêutico: Conceitos gerais, Aplicações, Legislação Reguladora, Introdução à Economia da Saúde, Inovação e Propriedade Intelectual.",Não informado
01,FCE0402 - TECNOLOGIA APLICADA À FARMÁCIA,LIVIA CRISTINA LIRA DE SA BARRETO (40h),"6M12  6T23 (24/03/2025 - 26/07/2025)
											


		

											Sexta-feira 08:00 às 09:50Sexta-feira 14:00 às 15:50",,17,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0402,TECNOLOGIA APLICADA À FARMÁCIA,( ( FCE0369 ) ),-,Nenhuma,Não,Sim,Sim,Não,1,"Introdução à Tecnologia Farmacêutica, legislação e registro de medicamentos, boas práticas de fabricação, planejamento, organização e ciclo de produção na indústria Farmacêutica, desenvolvimento de medicamentos, planejamentos da produção, instalações e equipamentos, aspectos bio-farmacêuticos, tecnologia das formas farmacêutica sólidas, plásticas, dispersas, líquidas estéreis e não estéreis, validação e qualificação na indústria farmacêutica, formas farmacêuticas de última geração e estabilidade de medicamentos.",Não informado
02,FCE0402 - TECNOLOGIA APLICADA À FARMÁCIA,LIVIA CRISTINA LIRA DE SA BARRETO (40h),"6M34  6T23 (24/03/2025 - 26/07/2025)
											


		

											Sexta-feira 10:00 às 11:50Sexta-feira 14:00 às 15:50",,17,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0402,TECNOLOGIA APLICADA À FARMÁCIA,( ( FCE0369 ) ),-,Nenhuma,Não,Sim,Sim,Não,1,"Introdução à Tecnologia Farmacêutica, legislação e registro de medicamentos, boas práticas de fabricação, planejamento, organização e ciclo de produção na indústria Farmacêutica, desenvolvimento de medicamentos, planejamentos da produção, instalações e equipamentos, aspectos bio-farmacêuticos, tecnologia das formas farmacêutica sólidas, plásticas, dispersas, líquidas estéreis e não estéreis, validação e qualificação na indústria farmacêutica, formas farmacêuticas de última geração e estabilidade de medicamentos.",Não informado
03,FCE0402 - TECNOLOGIA APLICADA À FARMÁCIA,"LIVIA CRISTINA LIRA DE SA BARRETO (10h)
										
										
										MAC-KEDSON MEDEIROS SALVIANO SANTOS (30h)","6T2345 (24/03/2025 - 26/07/2025)
											


		

											Sexta-feira 14:00 às 17:50",,17,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0402,TECNOLOGIA APLICADA À FARMÁCIA,( ( FCE0369 ) ),-,Nenhuma,Não,Sim,Sim,Não,1,"Introdução à Tecnologia Farmacêutica, legislação e registro de medicamentos, boas práticas de fabricação, planejamento, organização e ciclo de produção na indústria Farmacêutica, desenvolvimento de medicamentos, planejamentos da produção, instalações e equipamentos, aspectos bio-farmacêuticos, tecnologia das formas farmacêutica sólidas, plásticas, dispersas, líquidas estéreis e não estéreis, validação e qualificação na indústria farmacêutica, formas farmacêuticas de última geração e estabilidade de medicamentos.",Não informado
01,FCE0405 - ANÁLISES TOXICOLÓGICAS,VIVIAN DA SILVA SANTOS (30h),"2M12
											


		

											Segunda-feira 08:00 às 09:50",,40,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0405,ANÁLISES TOXICOLÓGICAS,( ( FCE0260 E FCE0372 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Aplicação das análises toxicológicas. Toxicologia forense. Métodos analíticos de identificação e quantificação de agentes tóxicos. Tópicos avançados.,Não informado
01,FCE0409 - ESTÁGIO SUPERVISIONADO 1,"RODRIGO HADDAD (15h)
										
										
										EMILIA VITORIA DA SILVA (30h)
										
										
										DAYANI GALATO (30h)
										
										
										CAMILA ALVES AREDA (20h)
										
										
										MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (15h)
										
										
										MARGO GOMES DE OLIVEIRA KARNIKOWSKI (10h)
										
										
										RINALDO EDUARDO MACHADO DE OLIVEIRA (30h)","23456M12345
											


		

											Segunda-feira 08:00 às 12:55Terça-feira 08:00 às 12:55Quarta-feira 08:00 às 12:55Quinta-feira 08:00 às 12:55Sexta-feira 08:00 às 12:55",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ESTÁGIO SUPERVISIONADO 1,( FCE0189 E FCE0206 E FCE0225 E FCE0266 E FCE0259 E FCE0329 E FCE0282 E FCE0277 E FCE0372 E FCE0367 E FCE0373 E FCE0368 E FAR0050 E FCE0399 E FCE0381 E FCE0398 E FCE0402 ),-,FCE0408 (ESTÁGIO SUPERVISIONADO 1),Não,Sim,Não,Não,1,,Não informado
02,FCE0409 - ESTÁGIO SUPERVISIONADO 1,"EMILIA VITORIA DA SILVA (30h)
										
										
										DAYANI GALATO (30h)
										
										
										CAMILA ALVES AREDA (20h)
										
										
										MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (15h)
										
										
										ELTON CLEMENTINO DA SILVA (30h)
										
										
										MARGO GOMES DE OLIVEIRA KARNIKOWSKI (10h)
										
										
										RINALDO EDUARDO MACHADO DE OLIVEIRA (30h)","2345T23456 6T234
											


		

											Segunda-feira 14:00 às 18:55Terça-feira 14:00 às 18:55Quarta-feira 14:00 às 18:55Quinta-feira 14:00 às 18:55Sexta-feira 14:00 às 16:55",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ESTÁGIO SUPERVISIONADO 1,( FCE0189 E FCE0206 E FCE0225 E FCE0266 E FCE0259 E FCE0329 E FCE0282 E FCE0277 E FCE0372 E FCE0367 E FCE0373 E FCE0368 E FAR0050 E FCE0399 E FCE0381 E FCE0398 E FCE0402 ),-,FCE0408 (ESTÁGIO SUPERVISIONADO 1),Não,Sim,Não,Não,1,,Não informado
01,FCE0410 - TRABALHO DE CONCLUSÃO DE CURSO EM FARMÁCIA 1,LIVIA CRISTINA LIRA DE SA BARRETO (30h),"7M34
											


		

											Sábado 10:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TRABALHO DE CONCLUSÃO DE CURSO EM FARMÁCIA 1,( FCE0307 E FCE0369 E FCE0381 ),-,Nenhuma,Não,Sim,Não,Não,1,Trabalho de Conclusão de Curso.,Não informado
01,FCE0412 - ESTÁGIO SUPERVISIONADO 2,"RODRIGO HADDAD (15h)
										
										
										EMILIA VITORIA DA SILVA (15h)
										
										
										EDUARDO ANTONIO FERREIRA (45h)
										
										
										DAYANI GALATO (15h)
										
										
										CAMILA ALVES AREDA (5h)
										
										
										MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (10h)
										
										
										VIVIAN DA SILVA SANTOS (15h)
										
										
										MARGO GOMES DE OLIVEIRA KARNIKOWSKI (15h)
										
										
										THAIS ALVES DA COSTA LAMOUNIER (15h)
										
										
										RINALDO EDUARDO MACHADO DE OLIVEIRA (30h)","2345M12345 6M1234
											


		

											Segunda-feira 08:00 às 12:55Terça-feira 08:00 às 12:55Quarta-feira 08:00 às 12:55Quinta-feira 08:00 às 12:55Sexta-feira 08:00 às 11:50",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ESTÁGIO SUPERVISIONADO 2,( FCE0409 ),-,FCE0411 (ESTÁGIO SUPERVISIONADO 2),Não,Sim,Não,Não,1,Os Estágios Supervisionados em Ciências Farmacêuticas 1 e 2 são relativos às vivências da atuação do profissional Farmacêutico nos eixos propostos na matriz curricular do curso.,Não informado
02,FCE0412 - ESTÁGIO SUPERVISIONADO 2,"RODRIGO HADDAD (15h)
										
										
										EMILIA VITORIA DA SILVA (15h)
										
										
										EDUARDO ANTONIO FERREIRA (45h)
										
										
										DAYANI GALATO (15h)
										
										
										CAMILA ALVES AREDA (10h)
										
										
										MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (10h)
										
										
										VIVIAN DA SILVA SANTOS (15h)
										
										
										MARGO GOMES DE OLIVEIRA KARNIKOWSKI (15h)
										
										
										THAIS ALVES DA COSTA LAMOUNIER (15h)
										
										
										RINALDO EDUARDO MACHADO DE OLIVEIRA (30h)","2345T12345 6T1234
											


		

											Segunda-feira 12:55 às 17:50Terça-feira 12:55 às 17:50Quarta-feira 12:55 às 17:50Quinta-feira 12:55 às 17:50Sexta-feira 12:55 às 16:55",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ESTÁGIO SUPERVISIONADO 2,( FCE0409 ),-,FCE0411 (ESTÁGIO SUPERVISIONADO 2),Não,Sim,Não,Não,1,Os Estágios Supervisionados em Ciências Farmacêuticas 1 e 2 são relativos às vivências da atuação do profissional Farmacêutico nos eixos propostos na matriz curricular do curso.,Não informado
03,FCE0412 - ESTÁGIO SUPERVISIONADO 2,"RODRIGO HADDAD (15h)
										
										
										EMILIA VITORIA DA SILVA (15h)
										
										
										EDUARDO ANTONIO FERREIRA (45h)
										
										
										DAYANI GALATO (15h)
										
										
										CAMILA ALVES AREDA (15h)
										
										
										MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (10h)
										
										
										VIVIAN DA SILVA SANTOS (15h)
										
										
										MARGO GOMES DE OLIVEIRA KARNIKOWSKI (15h)
										
										
										THAIS ALVES DA COSTA LAMOUNIER (15h)
										
										
										RINALDO EDUARDO MACHADO DE OLIVEIRA (30h)","234T6  23456N1234
											


		

											Segunda-feira 18:00 às 22:30Terça-feira 18:00 às 22:30Quarta-feira 18:00 às 22:30Quinta-feira 19:00 às 22:30Sexta-feira 19:00 às 22:30",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,ESTÁGIO SUPERVISIONADO 2,( FCE0409 ),-,FCE0411 (ESTÁGIO SUPERVISIONADO 2),Não,Sim,Não,Não,1,Os Estágios Supervisionados em Ciências Farmacêuticas 1 e 2 são relativos às vivências da atuação do profissional Farmacêutico nos eixos propostos na matriz curricular do curso.,Não informado
01,FCE0443 - CUIDADO INTEGRAL À SAÚDE DA MULHER,"ALECSSANDRA DE FATIMA SILVA VIDUEDO (30h)
										
										
										JULIANA MACHADO SCHARDOSIM (30h)","5M1234
											


		

											Quinta-feira 08:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,CUIDADO INTEGRAL À SAÚDE DA MULHER,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Abordagem do processo saúde-doença na integralidade dos cuidados de enfermagem à mulher nas diferentes fases de seu ciclo vital e ao recém
nascido a termo saudável. Os contextos biológico, psicológico, social, espiritual e familiar subsidiarão a assistência, pautada nos princípios éticos,
legais e humanísticos.",Não informado
10,FCE0444 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,"ALECSSANDRA DE FATIMA SILVA VIDUEDO (15h)
										
										
										JULIANA MACHADO SCHARDOSIM (15h)","2M23
											


		

											Segunda-feira 08:55 às 10:55",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral à saúde da mulher nas diferentes fases do seu ciclo vital, nos âmbitos individual e coletivo. As práticas são desenvolvidas em consonância com as Políticas Nacionais de Atenção à Saúde da Mulher vigentes e com a Lei do Exercício Profissional da Enfermagem.",Não informado
11,FCE0444 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,"ALECSSANDRA DE FATIMA SILVA VIDUEDO (15h)
										
										
										JULIANA MACHADO SCHARDOSIM (15h)","3M12
											


		

											Terça-feira 08:00 às 09:50",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral à saúde da mulher nas diferentes fases do seu ciclo vital, nos âmbitos individual e coletivo. As práticas são desenvolvidas em consonância com as Políticas Nacionais de Atenção à Saúde da Mulher vigentes e com a Lei do Exercício Profissional da Enfermagem.",Não informado
12,FCE0444 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,"ALECSSANDRA DE FATIMA SILVA VIDUEDO (15h)
										
										
										JULIANA MACHADO SCHARDOSIM (15h)","3M14
											


		

											Terça-feira 08:00 às 08:55Terça-feira 10:55 às 11:50",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral à saúde da mulher nas diferentes fases do seu ciclo vital, nos âmbitos individual e coletivo. As práticas são desenvolvidas em consonância com as Políticas Nacionais de Atenção à Saúde da Mulher vigentes e com a Lei do Exercício Profissional da Enfermagem.",Não informado
13,FCE0444 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,"ALECSSANDRA DE FATIMA SILVA VIDUEDO (15h)
										
										
										JULIANA MACHADO SCHARDOSIM (15h)","3M14
											


		

											Terça-feira 08:00 às 08:55Terça-feira 10:55 às 11:50",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral à saúde da mulher nas diferentes fases do seu ciclo vital, nos âmbitos individual e coletivo. As práticas são desenvolvidas em consonância com as Políticas Nacionais de Atenção à Saúde da Mulher vigentes e com a Lei do Exercício Profissional da Enfermagem.",Não informado
14,FCE0444 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,"ALECSSANDRA DE FATIMA SILVA VIDUEDO (15h)
										
										
										JULIANA MACHADO SCHARDOSIM (15h)","3M45
											


		

											Terça-feira 10:55 às 12:55",,7,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA MULHER,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral à saúde da mulher nas diferentes fases do seu ciclo vital, nos âmbitos individual e coletivo. As práticas são desenvolvidas em consonância com as Políticas Nacionais de Atenção à Saúde da Mulher vigentes e com a Lei do Exercício Profissional da Enfermagem.",Não informado
01,FCE0445 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,"LAIANE MEDEIROS RIBEIRO (15h)
										
										
										CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (15h)","4M1  4T1
											


		

											Quarta-feira 08:00 às 08:55Quarta-feira 12:55 às 13:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral ao desenvolvimento saudável da criança e do adolescente, no contexto individual e coletivo. Tem como alicerce a Política Nacional de Atenção Integral à Saúde da Criança e do adolescente na atenção primária, secundária e terciária em saúde. Oportuniza a ampliação dos conhecimentos sobre o cuidado à criança e adolescente estimulando a criatividade e a inovação de estratégias preventivas e educativas no contexto do Programa Saúde na Escola, e incentiva a busca por práticas baseadas em evidências.",Não informado
02,FCE0445 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,"LAIANE MEDEIROS RIBEIRO (15h)
										
										
										CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (15h)","4M2  4T2
											


		

											Quarta-feira 08:55 às 09:50Quarta-feira 14:00 às 14:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral ao desenvolvimento saudável da criança e do adolescente, no contexto individual e coletivo. Tem como alicerce a Política Nacional de Atenção Integral à Saúde da Criança e do adolescente na atenção primária, secundária e terciária em saúde. Oportuniza a ampliação dos conhecimentos sobre o cuidado à criança e adolescente estimulando a criatividade e a inovação de estratégias preventivas e educativas no contexto do Programa Saúde na Escola, e incentiva a busca por práticas baseadas em evidências.",Não informado
03,FCE0445 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,"LAIANE MEDEIROS RIBEIRO (15h)
										
										
										CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (15h)","4M3  4T3
											


		

											Quarta-feira 10:00 às 10:55Quarta-feira 14:55 às 15:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral ao desenvolvimento saudável da criança e do adolescente, no contexto individual e coletivo. Tem como alicerce a Política Nacional de Atenção Integral à Saúde da Criança e do adolescente na atenção primária, secundária e terciária em saúde. Oportuniza a ampliação dos conhecimentos sobre o cuidado à criança e adolescente estimulando a criatividade e a inovação de estratégias preventivas e educativas no contexto do Programa Saúde na Escola, e incentiva a busca por práticas baseadas em evidências.",Não informado
04,FCE0445 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,"LAIANE MEDEIROS RIBEIRO (15h)
										
										
										CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (15h)","4M4  4T4
											


		

											Quarta-feira 10:55 às 11:50Quarta-feira 16:00 às 16:55",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral ao desenvolvimento saudável da criança e do adolescente, no contexto individual e coletivo. Tem como alicerce a Política Nacional de Atenção Integral à Saúde da Criança e do adolescente na atenção primária, secundária e terciária em saúde. Oportuniza a ampliação dos conhecimentos sobre o cuidado à criança e adolescente estimulando a criatividade e a inovação de estratégias preventivas e educativas no contexto do Programa Saúde na Escola, e incentiva a busca por práticas baseadas em evidências.",Não informado
05,FCE0445 - PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,"LAIANE MEDEIROS RIBEIRO (15h)
										
										
										CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (15h)","4M5  4T5
											


		

											Quarta-feira 12:00 às 12:55Quarta-feira 16:55 às 17:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,PRÁTICAS SUPERVISIONADAS EM ENFERMAGEM 5 NA SAÚDE DA CRIANÇA E ADOLESCENTE,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Não,Não,Não,1,"Práticas de Enfermagem com foco nas ações de cuidado integral ao desenvolvimento saudável da criança e do adolescente, no contexto individual e coletivo. Tem como alicerce a Política Nacional de Atenção Integral à Saúde da Criança e do adolescente na atenção primária, secundária e terciária em saúde. Oportuniza a ampliação dos conhecimentos sobre o cuidado à criança e adolescente estimulando a criatividade e a inovação de estratégias preventivas e educativas no contexto do Programa Saúde na Escola, e incentiva a busca por práticas baseadas em evidências.",Não informado
01,FCE0446 - CUIDADO DE ENFERMAGEM À CRIANÇA E ADOLESCENTE,"LAIANE MEDEIROS RIBEIRO (30h)
										
										
										CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (30h)","6M1234
											


		

											Sexta-feira 08:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,CUIDADO DE ENFERMAGEM À CRIANÇA E ADOLESCENTE,( ( FCE0363 ) E ( FCE0364 OU FCE0173 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Abordagem do processo de desenvolvimento da saúde-doença e dos cuidados de enfermagem à criança e adolescente, enfocando aspectos significativos do seu crescimento e desenvolvimento . Tem como alicerce o contexto bio-psico-sócio-espiritual e familiar que subsidiará a assistência de enfermagem, pautada nos princípios éticos, legais e humanísticos . Aborda Práticas de Enfermagem Baseadas em Evidências, com cuidados inovadores e contextualizados.",Não informado
