codigo,disciplina,turma,horario,local,docente,departamento_id,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
01,FCE0268 - TERAPIA OCUPACIONAL NA ATENÇÃO BÁSICA: AVALIAÇÃO,FLAVIA MAZITELLI DE OLIVEIRA (30h),"3T23
											


		

											Terça-feira 14:00 às 15:50",,40,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NA ATENÇÃO BÁSICA: AVALIAÇÃO,( ( FCE0244 E FCE0232 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Compõe uma série de disciplinas que irão discutir as ações da Fisioterapia na Atenção Básica à Saúde. Inicialmente, apresenta os principais métodos e suas respectivas técnicas de avaliação que serão utilizados pelo terapeuta para a detecção de fatores de risco nos diferentes ciclos da vida. Direciona o uso das informações avaliadas para o afastamento de comportamentos de risco ocupacionais que permitirão se pensar em ações terapêuticas educativas e preventivas em programas de saúde pública e serviços de saúde de referência na comunidade.",Não informado
01,FCE0269 - TERAPIA OCUPACIONAL NA ATENÇÃO DE MÉDIA  COMPLEXIDADE: AVALIAÇÃO,ANA RITA COSTA DE SOUZA LOBO BRAGA (30h),"3M1234
											


		

											Terça-feira 08:00 às 11:50",,18,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NA ATENÇÃO DE MÉDIA  COMPLEXIDADE: AVALIAÇÃO,( ( FCE0244 E FCE0232 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Compões série de disciplinas que tratam das ações da Terapia Ocupacional na atenção de média complexidade em saúde. O desenvolver dessas ações se dará, inicialmente, pela abordagem dos métodos e técnicas de avaliação que fornecem a identificação dos danos às funções e estruturas do corpo, para que o futuro terapeuta ocupacional seja capaz de estabelecer diagnóstico físico-ocupacional que será utilizado para planejar os recursos terapêuticos que irão conduzir sua intervenção na promoção da saúde e em ações ambulatoriais.",Não informado
02,FCE0269 - TERAPIA OCUPACIONAL NA ATENÇÃO DE MÉDIA  COMPLEXIDADE: AVALIAÇÃO,KATIA VANESSA PINTO DE MENESES (30h),"3M1234
											


		

											Terça-feira 08:00 às 11:50",,18,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NA ATENÇÃO DE MÉDIA  COMPLEXIDADE: AVALIAÇÃO,( ( FCE0244 E FCE0232 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Compões série de disciplinas que tratam das ações da Terapia Ocupacional na atenção de média complexidade em saúde. O desenvolver dessas ações se dará, inicialmente, pela abordagem dos métodos e técnicas de avaliação que fornecem a identificação dos danos às funções e estruturas do corpo, para que o futuro terapeuta ocupacional seja capaz de estabelecer diagnóstico físico-ocupacional que será utilizado para planejar os recursos terapêuticos que irão conduzir sua intervenção na promoção da saúde e em ações ambulatoriais.",Não informado
01,FCE0270 - TERAPIA OCUPACIONAL NA ATENÇÃO DE ALTA COMPLEXIDADE: AVALIAÇÃO,CAROLINE DE OLIVEIRA ALVES (15h),"6M12
											


		

											Sexta-feira 08:00 às 09:50",,12,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NA ATENÇÃO DE ALTA COMPLEXIDADE: AVALIAÇÃO,( FCE0244 E FCE0232 ),-,FCE0819 (TERAPIA OCUPACIONAL EM CONTEXTOS HOSPITALARES E CUIDADOS PALIATIVOS),Não,Sim,Não,Não,1,"Compõe série de disciplinas que tratam das ações da Terapia Ocupacional na atenção de alta complexidade em saúde. O desenvolver dessas ações se dará, inicialmente, pela abordagem dos métodos e técnicas de avaliação e monitoramento hospitalar que irão fornecer informações que possibilite traçar um perfil de funcionalidade, incapacidade e saúde nas diferentes áreas de especialização e atendimento hospitalar (unidades de emergência, internação e tratamento intensivo).",Não informado
02,FCE0270 - TERAPIA OCUPACIONAL NA ATENÇÃO DE ALTA COMPLEXIDADE: AVALIAÇÃO,CAROLINE DE OLIVEIRA ALVES (30h),"6M34
											


		

											Sexta-feira 10:00 às 11:50",,18,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NA ATENÇÃO DE ALTA COMPLEXIDADE: AVALIAÇÃO,( FCE0244 E FCE0232 ),-,FCE0819 (TERAPIA OCUPACIONAL EM CONTEXTOS HOSPITALARES E CUIDADOS PALIATIVOS),Não,Sim,Não,Não,1,"Compõe série de disciplinas que tratam das ações da Terapia Ocupacional na atenção de alta complexidade em saúde. O desenvolver dessas ações se dará, inicialmente, pela abordagem dos métodos e técnicas de avaliação e monitoramento hospitalar que irão fornecer informações que possibilite traçar um perfil de funcionalidade, incapacidade e saúde nas diferentes áreas de especialização e atendimento hospitalar (unidades de emergência, internação e tratamento intensivo).",Não informado
03,FCE0270 - TERAPIA OCUPACIONAL NA ATENÇÃO DE ALTA COMPLEXIDADE: AVALIAÇÃO,"LETICIA MEDA VENDRUSCULO FANGEL (30h)
										
										
										CAROLINE DE OLIVEIRA ALVES (15h)","6M12
											


		

											Sexta-feira 08:00 às 09:50",,6,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NA ATENÇÃO DE ALTA COMPLEXIDADE: AVALIAÇÃO,( FCE0244 E FCE0232 ),-,FCE0819 (TERAPIA OCUPACIONAL EM CONTEXTOS HOSPITALARES E CUIDADOS PALIATIVOS),Não,Sim,Não,Não,1,"Compõe série de disciplinas que tratam das ações da Terapia Ocupacional na atenção de alta complexidade em saúde. O desenvolver dessas ações se dará, inicialmente, pela abordagem dos métodos e técnicas de avaliação e monitoramento hospitalar que irão fornecer informações que possibilite traçar um perfil de funcionalidade, incapacidade e saúde nas diferentes áreas de especialização e atendimento hospitalar (unidades de emergência, internação e tratamento intensivo).",Não informado
03,FCE0271 - TERAPIA OCUPACIONAL NO PROCESSO DE REABILITAÇÃO: AVALIAÇÃO,MARIA DE NAZARETH RODRIGUES MALCHER DE OLIVEIRA SILVA (60h),"2T2345
											


		

											Segunda-feira 14:00 às 17:50",,40,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TERAPIA OCUPACIONAL NO PROCESSO DE REABILITAÇÃO: AVALIAÇÃO,( ( FCE0244 E FCE0232 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Compões série de disciplinas que tratam das ações da Terapia Ocupacional no processo de reabilitação. O desenvolver dessas ações se dará, inicialmente, pela abordagem dos métodos e técnicas de avaliação que irão fornecer informações que possibilite traçar um perfil de funcionalidade, incapacidade e saúde. Também discute avaliações que fornecem a identificação das limitações à atividade de das restrições à participação, para que o terapeuta ocupacional estabeleça um diagnóstico físico-ocupacional abrangendo os demais determinantes do processo saúde-doença que serão utilizados para planejar os recursos terapêuticos que irão conduzir sua intervenção na promoção da saúde e em ações reabilitadoras.",Não informado
01,FCE0272 - SEMINÁRIO INTEGRATIVO 4,LIANA BARBARESCO GOMIDE MATHEUS (30h),"7T45
											


		

											Sábado 16:00 às 17:50",,52,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 4,( ( FCE0241 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
02,FCE0272 - SEMINÁRIO INTEGRATIVO 4,PEDRO DE ANDRADE CALIL JABUR (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 4,( ( FCE0241 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
03,FCE0272 - SEMINÁRIO INTEGRATIVO 4,ERICA TORRES DE ALMEIDA PIOVESAN (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,52,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 4,( ( FCE0241 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
04,FCE0272 - SEMINÁRIO INTEGRATIVO 4,PAULA BEATRIZ DE MEDEIROS SANTIAGO (30h),"7T45
											


		

											Sábado 16:00 às 17:50",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 4,( ( FCE0241 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
01,FCE0273 - SAÚDE E SOCIEDADE 3: DIVERSIDADE SOCIAL E SAÚDE,MARIANNA ASSUNCAO FIGUEIREDO HOLANDA (60h),"3T2345
											


		

											Terça-feira 14:00 às 17:50",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SAÚDE E SOCIEDADE 3: DIVERSIDADE SOCIAL E SAÚDE,( ( FCE0188 ) E ( FCE0208 OU FCE0862 ) ),-,FCE0864 (SAÚDE E SOCIEDADE 3: SAÚDE E DIVERSIDADE NO CONTEXTO SOCIAL),Não,Sim,Não,Não,1,"Discute as alteridades e as diferenças nas formas como a população e os indivíduos se confrontam com o fenômeno da saúde. Tematiza as desigualdades sociais como determinantes das diversas formas de adoecimento, bem como o seu impacto nas realidades de gênero, geração, raça, etnia e orientação sexual na saúde. Discorre sobre as formas sociais de interação entre os indivíduos e os grupos no tocante ao adoecimento, a obtenção de bem-estar e de cura, da formas de morrer e das formas de sofrimento subjetivo. Aborda a importância dos movimentos sociais para a democratização da saúde e para a instauração da diversidade como norteador da oferta de serviços de saúde.",Não informado
01,FCE0277 - MODELOS E PRÁTICAS DE ATENÇÃO À SAÚDE,JOSE ANTONIO ITURRI DE LA MATA (60h),"46M5  46T1
											


		

											Quarta-feira 12:00 às 13:50Sexta-feira 12:00 às 13:50",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0277,MODELOS E PRÁTICAS DE ATENÇÃO À SAÚDE,( ( FCE0188 E FCE0213 ) OU ( FCE0188 E FCE0187 ) OU ( FCE0845 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Modelos de atenção à saúde vigente no Brasil. Caracteriza o Sanitarismo Campanhista, o Modelo Liberal Privatista, os modelos da Medicina Comunitária e o da Vigilância à Saúde. Redes Integradas de Atenção à Saúde, com ênfase na abordagem da família e grupos sociais e na Estratégia de Saúde da Família. Atenção à saúde por meio do estudo das ações estratégicas do ciclo de vida e das práticas integradas em saúde (integralidade nas ações estratégicas, níveis de atenção e políticas",Não informado
02,FCE0277 - MODELOS E PRÁTICAS DE ATENÇÃO À SAÚDE,CARLA PINTAS MARQUES (60h),"3M5  3T123
											


		

											Terça-feira 12:00 às 15:50",,60,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0277,MODELOS E PRÁTICAS DE ATENÇÃO À SAÚDE,( ( FCE0188 E FCE0213 ) OU ( FCE0188 E FCE0187 ) OU ( FCE0845 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Modelos de atenção à saúde vigente no Brasil. Caracteriza o Sanitarismo Campanhista, o Modelo Liberal Privatista, os modelos da Medicina Comunitária e o da Vigilância à Saúde. Redes Integradas de Atenção à Saúde, com ênfase na abordagem da família e grupos sociais e na Estratégia de Saúde da Família. Atenção à saúde por meio do estudo das ações estratégicas do ciclo de vida e das práticas integradas em saúde (integralidade nas ações estratégicas, níveis de atenção e políticas",Não informado
01,FCE0278 - TEORIAS E MODELOS DE ADMINISTRAÇÃO,MARIANA SODARIO CRUZ (60h),"5M1234
											


		

											Quinta-feira 08:00 às 11:50",,45,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TEORIAS E MODELOS DE ADMINISTRAÇÃO,( ( FCE0234 OU FCE0849 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Apresenta o contexto histórico do surgimento da Teoria Geral da Administração. Partindo das teorias administrativas e dos novos modelos de gestão são identificados os seus aspectos críticos, oportunidade em que são discutidas, também, propostas de estratégias para o desenvolvimento da prática cotidiana no mundo do trabalho.",Não informado
02,FCE0278 - TEORIAS E MODELOS DE ADMINISTRAÇÃO,"ANNA CAROLINA FALEIROS MARTINS (30h)
										
										
										CARLOS EDUARDO DOS SANTOS (30h)","2M1234
											


		

											Segunda-feira 08:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,TEORIAS E MODELOS DE ADMINISTRAÇÃO,( ( FCE0234 OU FCE0849 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Apresenta o contexto histórico do surgimento da Teoria Geral da Administração. Partindo das teorias administrativas e dos novos modelos de gestão são identificados os seus aspectos críticos, oportunidade em que são discutidas, também, propostas de estratégias para o desenvolvimento da prática cotidiana no mundo do trabalho.",Não informado
01,FCE0279 - FUNDAMENTOS DE FISIOTERAPIA - MOVIMENTO,"ANA CLARA BONINI ROCHA (10h)
										
										
										ALINE MARTINS DE TOLEDO (10h)
										
										
										LORENA ROBERTA DE SOUZA MENDES KAWAMURA (11h)
										
										
										OSMAIR GOMES DE MACEDO (25h)
										
										
										PATRICIA AZEVEDO GARCIA (14h)","6M1234  3T23
											


		

											Terça-feira 14:00 às 15:50Sexta-feira 08:00 às 11:50",,17,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FUNDAMENTOS DE FISIOTERAPIA - MOVIMENTO,( ( FCE0226 E FCE0224 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Discute a funcionalidade humana sob a óptica do movimento e seu desenvolvimento nos ciclos da vida. Parte da organização morfofuncional e cinesiológica em que está estruturado o movimento funcional para que se possa compreender a interação entre as forças internas e externas ao organismo em movimento. Por fim, apresenta as teorias de aprendizagem e controle motor e contextualiza a movimentação humana no processo saúde-doença.",Não informado
02,FCE0279 - FUNDAMENTOS DE FISIOTERAPIA - MOVIMENTO,"ANA CLARA BONINI ROCHA (10h)
										
										
										ALINE MARTINS DE TOLEDO (10h)
										
										
										LORENA ROBERTA DE SOUZA MENDES KAWAMURA (11h)
										
										
										OSMAIR GOMES DE MACEDO (25h)
										
										
										PATRICIA AZEVEDO GARCIA (14h)","3T23 4T2345
											


		

											Terça-feira 14:00 às 15:50Quarta-feira 14:00 às 17:50",,18,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FUNDAMENTOS DE FISIOTERAPIA - MOVIMENTO,( ( FCE0226 E FCE0224 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Discute a funcionalidade humana sob a óptica do movimento e seu desenvolvimento nos ciclos da vida. Parte da organização morfofuncional e cinesiológica em que está estruturado o movimento funcional para que se possa compreender a interação entre as forças internas e externas ao organismo em movimento. Por fim, apresenta as teorias de aprendizagem e controle motor e contextualiza a movimentação humana no processo saúde-doença.",Não informado
03,FCE0279 - FUNDAMENTOS DE FISIOTERAPIA - MOVIMENTO,"ANA CLARA BONINI ROCHA (10h)
										
										
										ALINE MARTINS DE TOLEDO (10h)
										
										
										LORENA ROBERTA DE SOUZA MENDES KAWAMURA (10h)
										
										
										OSMAIR GOMES DE MACEDO (25h)
										
										
										PATRICIA AZEVEDO GARCIA (15h)","4M1234  3T23
											


		

											Terça-feira 14:00 às 15:50Quarta-feira 08:00 às 11:50",,19,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FUNDAMENTOS DE FISIOTERAPIA - MOVIMENTO,( ( FCE0226 E FCE0224 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Discute a funcionalidade humana sob a óptica do movimento e seu desenvolvimento nos ciclos da vida. Parte da organização morfofuncional e cinesiológica em que está estruturado o movimento funcional para que se possa compreender a interação entre as forças internas e externas ao organismo em movimento. Por fim, apresenta as teorias de aprendizagem e controle motor e contextualiza a movimentação humana no processo saúde-doença.",Não informado
01,FCE0280 - SEMINÁRIO INTEGRATIVO 5,PRISCILA ALMEIDA ANDRADE (30h),"7T45
											


		

											Sábado 16:00 às 17:50",,54,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 5,( ( FCE0272 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
02,FCE0280 - SEMINÁRIO INTEGRATIVO 5,PRISCILA ALMEIDA ANDRADE (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 5,( ( FCE0272 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
03,FCE0280 - SEMINÁRIO INTEGRATIVO 5,ALDIRA GUIMARAES DUARTE DOMINGUEZ (30h),"7M23
											


		

											Sábado 08:55 às 10:55",,53,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,SEMINÁRIO INTEGRATIVO 5,( ( FCE0272 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Da continuidade ao espaço para a promoção da integração de conhecimentos entre estudantes matriculados nos diferentes cursos ofertados na Faculdade de Ceilândia conduzidos por temas geradores que irão nortear discussões e criar um ambiente profícuo para desenvolver habilidades e competências interprofissionais.,Não informado
01,FCE0282 - INTERAÇÃO PARASITO-HOSPEDEIRO,PAULA BEATRIZ DE MEDEIROS SANTIAGO (30h),"6M34
											


		

											Sexta-feira 10:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0282,INTERAÇÃO PARASITO-HOSPEDEIRO,( ( FCE0231 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos de parasitologia. As patologias dos principais protozoários e helmintos parasitas com ênfase nos grupos de interesse médico-sanitário, dentro de um contexto ecológico e social. Morfologia, fisiologia, ciclos biológicos nas relações dos parasitas com seu hospedeiro. A importância científica e biotecnológica do estudo de parasitas. Artrópodes de interesse parasitológico.",Não informado
02,FCE0282 - INTERAÇÃO PARASITO-HOSPEDEIRO,PAULA BEATRIZ DE MEDEIROS SANTIAGO (30h),"6M12
											


		

											Sexta-feira 08:00 às 09:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0282,INTERAÇÃO PARASITO-HOSPEDEIRO,( ( FCE0231 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos de parasitologia. As patologias dos principais protozoários e helmintos parasitas com ênfase nos grupos de interesse médico-sanitário, dentro de um contexto ecológico e social. Morfologia, fisiologia, ciclos biológicos nas relações dos parasitas com seu hospedeiro. A importância científica e biotecnológica do estudo de parasitas. Artrópodes de interesse parasitológico.",Não informado
03,FCE0282 - INTERAÇÃO PARASITO-HOSPEDEIRO,CARLA NUNES DE ARAUJO (30h),"3M12
											


		

											Terça-feira 08:00 às 09:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0282,INTERAÇÃO PARASITO-HOSPEDEIRO,( ( FCE0231 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos de parasitologia. As patologias dos principais protozoários e helmintos parasitas com ênfase nos grupos de interesse médico-sanitário, dentro de um contexto ecológico e social. Morfologia, fisiologia, ciclos biológicos nas relações dos parasitas com seu hospedeiro. A importância científica e biotecnológica do estudo de parasitas. Artrópodes de interesse parasitológico.",Não informado
04,FCE0282 - INTERAÇÃO PARASITO-HOSPEDEIRO,CARLA NUNES DE ARAUJO (30h),"3M34
											


		

											Terça-feira 10:00 às 11:50",,55,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0282,INTERAÇÃO PARASITO-HOSPEDEIRO,( ( FCE0231 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos de parasitologia. As patologias dos principais protozoários e helmintos parasitas com ênfase nos grupos de interesse médico-sanitário, dentro de um contexto ecológico e social. Morfologia, fisiologia, ciclos biológicos nas relações dos parasitas com seu hospedeiro. A importância científica e biotecnológica do estudo de parasitas. Artrópodes de interesse parasitológico.",Não informado
05,FCE0282 - INTERAÇÃO PARASITO-HOSPEDEIRO,PAULA BEATRIZ DE MEDEIROS SANTIAGO (30h),"4M5  4T1
											


		

											Quarta-feira 12:00 às 13:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,FCE0282,INTERAÇÃO PARASITO-HOSPEDEIRO,( ( FCE0231 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos de parasitologia. As patologias dos principais protozoários e helmintos parasitas com ênfase nos grupos de interesse médico-sanitário, dentro de um contexto ecológico e social. Morfologia, fisiologia, ciclos biológicos nas relações dos parasitas com seu hospedeiro. A importância científica e biotecnológica do estudo de parasitas. Artrópodes de interesse parasitológico.",Não informado
01,FCE0283 - FISIOTERAPIA BASEADA EM EVIDÊNCIAS 1,ALINE ARAUJO DO CARMO (30h),"4M34
											


		

											Quarta-feira 10:00 às 11:50",,50,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FISIOTERAPIA BASEADA EM EVIDÊNCIAS 1,( ( FCE0229 E FCE0279 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Inicia a série de disciplinas que apresenta as evidências científicas que irão alicerçar os métodos e técnicas de avaliação, planejamento e intervenção fisioterapêutica. Apresenta a prática baseada em evidências, recorrendo a três tipos de informação: pesquisa clínica, experiência clínica do fisioterapeuta e preferências do cliente. Nesta primeira disciplina da série, integra pela prática baseada em evidências os métodos e técnicas de avaliação empregadas pelo fisioterapeuta em todos os níveis de atenção à saúde que serão também abordados separadamente em disciplinas específicas para cada nível de atenção à saúde.",Não informado
01,FCE0284 - FISIOTERAPIA NA ATENÇÃO BÁSICA AVALIAÇÃO,"EMILIE BATISTA FREIRE (5h)
										
										
										ALINE MARTINS DE TOLEDO (9h)
										
										
										JULIANA MARTINS PINTO (6h)
										
										
										EMERSON FACHIN MARTINS (2h)
										
										
										JULIANA ALBUQUERQUE BALTAR (8h)","3M5  3T1
											


		

											Terça-feira 12:00 às 13:50",,15,672,DISCIPLINA,Presencial,CAMPUS UNB CEILÂNDIA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM SAÚDE - BRASÍLIA - 11.01.31,Ano.Período de Implementação,FISIOTERAPIA NA ATENÇÃO BÁSICA AVALIAÇÃO,( ( FCE0279 E FCE0207 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Apresenta os principais métodos e suas respectivas técnicas de avaliação que serão utilizados pelo fisioterapeuta em seu processo de atuação na atenção básica, considerando as peculiaridades dos diferentes ciclos da vida. Direciona o uso das informações avaliativas em saúde, as quais norteiam o desenvolvimento de ações fisioterapêuticas educativas, preventivas e reabilitadoras em programas de saúde pública e serviços de saúde de referência na comunidade.",Não informado
